Observation ID,PLW 99S,PLW Pix > 20,PLW PASS,PMW 99S,PMW Pix > 20,PMW PASS,PSW 99S,PSW Pix > 20,PSW PASS,Total Pass
1342229237,2.2597191,0,0,3.9186735,7,0,6.8726077,25,0,0
1342259386,2.259597,0,0,4.394084,0,0,7.3738036,0,0,0
1342239923,2.259461,0,0,4.359491,0,0,7.64377,4,0,0
1342256716,2.2589889,0,0,3.5238855,0,0,5.93398,7,0,0
1342206219,2.2588863,0,0,4.693652,0,0,7.51179,2,0,0
1342237523,2.258503,0,0,3.7211382,1,0,6.9486513,30,0,0
1342229127,2.2581792,0,0,4.2052765,1,0,7.7660747,6,0,0
1342229644,2.2576766,0,0,4.81375,0,0,7.865331,13,0,0
1342255140,2.2575626,0,0,4.2483163,0,0,7.005176,1,0,0
1342234711,2.257485,0,0,3.5022004,0,0,6.3869176,1,0,0
1342234865,2.2566211,1,0,4.0366845,0,0,6.791678,6,0,0
1342261525,2.2565582,0,0,3.9961708,0,0,6.982797,3,0,0
1342226647,2.2564476,1,0,4.301617,1,0,6.7255626,21,0,0
1342253431,2.2553463,0,0,4.9609923,0,0,8.304804,2,0,0
1342234816,2.255,0,0,4.790889,0,0,8.2855215,0,0,0
1342204959,2.2541034,0,0,4.841206,0,0,7.696401,0,0,0
1342261613,2.253993,0,0,4.173229,0,0,6.571754,2,0,0
1342256650,2.2537386,0,0,4.2951307,0,0,7.2702527,6,0,0
1342246602,2.2527552,0,0,4.112917,0,0,7.5282993,11,0,0
1342223261,2.2516053,0,0,4.9793835,0,0,8.239325,0,0,0
1342255072,2.251118,0,0,3.9980843,0,0,7.088687,4,0,0
1342220528,2.2510002,0,0,4.939058,1,0,8.215563,1,0,0
1342229476,2.2506514,0,0,4.6214952,0,0,7.665475,0,0,0
1342241105,2.250459,0,0,4.159161,0,0,7.0357366,9,0,0
1342247955,2.2504027,1,0,4.0982623,0,0,7.023649,0,0,0
1342258413,2.250364,0,0,3.3799958,0,0,5.5522933,1,0,0
1342214560,2.249792,0,0,4.3922334,0,0,6.7619057,3,0,0
1342234796,2.2490478,0,0,4.305727,0,0,7.3301125,24,0,0
1342229553,2.2479227,0,0,4.5140166,0,0,7.688663,4,0,0
1342244841,2.2475088,0,0,4.531408,0,0,7.1431475,0,0,0
1342201240,2.2469344,0,0,4.726909,22,0,8.24765,93,0,0
1342234752,2.2460105,0,0,4.3884535,0,0,7.4518037,0,0,0
1342270320,2.2453423,0,0,4.743387,0,0,7.8974967,12,0,0
1342234801,2.2447612,0,0,4.5331397,1,0,6.818485,0,0,0
1342256872,2.244735,0,0,3.9795046,0,0,6.4550986,2,0,0
1342198871,2.2431154,0,0,4.0330787,10,0,6.6243615,78,0,0
1342229527,2.2429826,0,0,3.673872,0,0,6.460237,4,0,0
1342241107,2.24288,0,0,4.0625277,0,0,7.0871577,2,0,0
1342196663,2.2425237,0,0,4.0369344,1,0,6.717335,26,0,0
1342230763,2.2418575,2,0,3.7975338,0,0,6.532375,2,0,0
1342213191,2.2416975,0,0,4.485115,0,0,7.198467,15,0,0
1342234899,2.2415469,0,0,4.029752,0,0,6.9100103,2,0,0
1342261671,2.2412486,0,0,4.5473638,0,0,7.4332476,14,0,0
1342234724,2.2403228,0,0,4.037642,4,0,6.6035132,25,0,0
1342253413,2.2396026,0,0,4.837098,1,0,7.287513,29,0,0
1342236212,2.2394316,0,0,3.9229188,3,0,6.6185837,19,0,0
1342210523,2.2392318,0,0,4.8376517,1,0,7.4217534,42,0,0
1342234835,2.239173,0,0,4.45946,0,0,7.1699133,0,0,0
1342261544,2.2383852,0,0,4.0424166,0,0,7.4656887,13,0,0
1342255191,2.2377863,3,0,3.5388262,0,0,6.176163,2,0,0
1342213451,2.2376397,0,0,4.3020167,0,0,6.8042617,0,0,0
1342229587,2.2373188,0,0,4.43751,0,0,7.765376,3,0,0
1342230879,2.237146,0,0,3.7420495,0,0,5.911041,3,0,0
1342203632,2.237064,0,0,4.256647,10,0,6.9907036,26,0,0
1342255168,2.2370133,0,0,4.4033675,0,0,7.206614,3,0,0
1342239925,2.236741,0,0,4.1375628,0,0,6.683165,1,0,0
1342254519,2.2354324,0,0,4.4580197,0,0,7.640918,17,0,0
1342245575,2.235102,0,0,4.710247,0,0,7.8542256,9,0,0
1342188161,2.2334204,0,0,4.829562,0,0,8.078802,16,0,0
1342229557,2.2333488,1,0,4.3386097,0,0,7.3174524,2,0,0
1342237535,2.2320375,1,0,3.5910337,2,0,6.265901,8,0,0
1342247275,2.2319446,1,0,4.3315105,0,0,7.597748,13,0,0
1342189435,2.2318404,0,0,4.5464635,0,0,7.2375517,100,0,0
1342255141,2.2309594,0,0,3.8072941,1,0,6.75033,4,0,0
1342209285,2.2309592,0,0,3.5382352,0,0,5.479933,52,0,0
1342248482,2.230892,0,0,4.2101097,27,0,7.4898562,110,0,0
1342256678,2.2305386,1,0,4.460482,0,0,7.280881,13,0,0
1342213193,2.2301345,0,0,4.1911798,0,0,7.3541102,5,0,0
1342223245,2.229984,0,0,4.043525,0,0,6.920322,20,0,0
1342229647,2.2296681,0,0,4.265254,0,0,7.2226996,2,0,0
1342253421,2.2296479,0,0,4.315853,4,0,7.792454,27,0,0
1342261685,2.2293508,0,0,3.5659318,0,0,6.6337485,21,0,0
1342247894,2.2284439,0,0,4.037589,0,0,6.6233034,12,0,0
1342239855,2.2283387,0,0,4.585344,0,0,7.568132,4,0,0
1342220872,2.2279565,0,0,4.953713,0,0,8.119749,3,0,0
1342265396,2.2267833,0,0,3.975948,5,0,6.9558034,45,0,0
1342255033,2.226618,0,0,3.6768641,0,0,6.7423654,5,0,0
1342234780,2.2262366,0,0,4.2611322,1,0,6.972178,3,0,0
1342270245,2.2252886,0,0,4.638087,0,0,7.593138,0,0,0
1342261542,2.224906,0,0,3.848334,0,0,6.615146,0,0,0
1342199330,2.2248774,0,0,4.883376,0,0,8.545931,88,0,0
1342239922,2.224047,0,0,4.9109316,2,0,7.8281364,11,0,0
1342247992,2.223839,0,0,4.0602036,0,0,6.626742,0,0,0
1342197282,2.223576,2,0,4.417555,3,0,7.3694816,381,0,0
1342266661,2.2235758,0,0,4.6339307,0,0,7.3133903,4,0,0
1342193786,2.2232852,0,0,4.3978724,0,0,7.268909,0,0,0
1342216005,2.2229874,0,0,4.5923266,0,0,7.938263,14,0,0
1342261649,2.2224267,0,0,3.6128757,1,0,7.3755407,35,0,0
1342227699,2.2213712,0,0,4.0223856,0,0,6.787886,0,0,0
1342203582,2.2207627,0,0,4.1519527,5,0,7.320094,63,0,0
1342229125,2.219449,0,0,4.2715793,0,0,7.323983,10,0,0
1342239963,2.2192822,0,0,4.5607543,0,0,6.0803585,11,0,0
1342199384,2.2191176,0,0,4.029313,8,0,6.8161354,47,0,0
1342196664,2.219054,0,0,4.1451015,6,0,6.7120023,13,0,0
1342270271,2.2182677,0,0,4.692031,0,0,7.597576,0,0,0
1342196886,2.2176683,0,0,4.2840333,22,0,7.279451,375,0,0
1342255095,2.2171533,0,0,3.6561728,0,0,6.1423926,9,0,0
1342239845,2.2163346,0,0,4.464406,1,0,7.015671,28,0,0
1342234793,2.2162738,0,0,3.8429937,3,0,6.939775,2,0,0
1342212375,2.2160223,1,0,4.2079983,0,0,7.3165865,1,0,0
1342187262,2.216013,0,0,4.620731,0,0,7.136319,0,0,0
1342200232,2.2155995,0,0,4.102304,0,0,6.9610176,49,0,0
1342234722,2.2155535,0,0,3.8854275,1,0,6.6367636,1,0,0
1342201218,2.2147074,0,0,3.9443874,11,0,7.1193824,41,0,0
1342254049,2.214338,0,0,3.7935135,0,0,6.3873577,14,0,0
1342239880,2.2137685,0,0,4.6694155,0,0,7.535438,7,0,0
1342203613,2.21275,0,0,4.835824,0,0,7.8356276,0,0,0
1342255121,2.2112398,0,0,3.6660292,0,0,6.342055,0,0,0
1342255034,2.2099717,0,0,4.37283,1,0,7.544845,2,0,0
1342237538,2.2081306,0,0,3.8504307,2,0,6.825931,3,0,0
1342229231,2.208067,0,0,4.5754275,5,0,6.7697554,7,0,0
1342232706,2.2079618,0,0,3.6308222,0,0,6.3486705,3,0,0
1342267741,2.2075658,0,0,4.170165,0,0,6.9353147,11,0,0
1342236224,2.2075095,0,0,3.4922638,0,0,6.4861617,7,0,0
1342209287,2.206987,0,0,4.02424,5,0,6.7395725,53,0,0
1342237554,2.2065969,0,0,4.2722297,3,0,6.958617,21,0,0
1342255163,2.206476,0,0,4.409252,1,0,6.9201503,40,0,0
1342229162,2.2063553,0,0,4.2817826,0,0,7.1402874,1,0,0
1342256855,2.206148,0,0,4.2900696,0,0,6.622398,0,0,0
1342247973,2.206124,0,0,3.659032,0,0,6.446109,29,0,0
1342226648,2.205948,0,0,3.9973345,0,0,6.7878056,2,0,0
1342234857,2.2058182,0,0,3.8371437,4,0,6.9677663,24,0,0
1342236173,2.2056653,0,0,4.2034,0,0,6.8506184,12,0,0
1342232358,2.2053401,0,0,3.884289,0,0,6.1372366,5,0,0
1342261707,2.204206,0,0,4.601508,0,0,7.873362,2,0,0
1342261552,2.2034123,0,0,3.6474726,0,0,6.417691,5,0,0
1342187522,2.2032113,0,0,4.6266317,0,0,7.022599,3,0,0
1342256675,2.202756,0,0,4.5523376,0,0,7.541527,5,0,0
1342255142,2.202455,0,0,4.1843157,2,0,7.0691423,5,0,0
1342229614,2.2023618,0,0,3.7862701,0,0,6.983045,5,0,0
1342249244,2.2022972,5,0,4.335967,6,0,7.169405,63,0,0
1342230756,2.2018619,0,0,4.1719017,0,0,6.5880837,0,0,0
1342249107,2.2010388,0,0,4.8389654,0,0,7.7937427,0,0,0
1342236222,2.2009666,0,0,3.6782281,0,0,6.504717,1,0,0
1342254496,2.2003272,1,0,4.0036545,0,0,6.8643246,8,0,0
1342237536,2.199272,0,0,4.6527295,6,0,6.8985233,3,0,0
1342196660,2.197869,0,0,4.108484,4,0,6.6827073,6,0,0
1342209310,2.1978412,0,0,4.908212,0,0,8.456178,0,0,0
1342258364,2.196339,0,0,4.394839,4,0,7.560822,15,0,0
1342229634,2.1950343,0,0,3.6581483,0,0,6.543574,37,0,0
1342232710,2.1948788,1,0,3.1862981,0,0,5.6852326,2,0,0
1342261645,2.1947467,0,0,3.3741875,0,0,6.0509253,2,0,0
1342229638,2.1947427,0,0,3.9930944,1,0,7.17786,9,0,0
1342244161,2.1945372,0,0,3.9973598,0,0,7.0314207,11,0,0
1342234781,2.1936526,0,0,3.8778803,2,0,6.7081213,6,0,0
1342239853,2.1934187,0,0,4.332719,0,0,7.3169127,0,0,0
1342255119,2.192446,0,0,3.658758,0,0,6.75515,13,0,0
1342234872,2.1923406,0,0,4.015621,0,0,6.481319,5,0,0
1342254058,2.1920495,0,0,4.3636837,1,0,6.9552093,0,0,0
1342234784,2.191583,0,0,4.647532,0,0,7.1028533,13,0,0
1342239987,2.191524,0,0,4.64253,0,0,7.6452694,12,0,0
1342254498,2.1895976,0,0,4.171535,0,0,6.593691,4,0,0
1342255126,2.1894028,0,0,3.4017615,0,0,6.153331,4,0,0
1342234852,2.1890986,0,0,4.477232,5,0,7.54944,10,0,0
1342230754,2.188596,0,0,4.0223904,0,0,6.4403877,0,0,0
1342234922,2.1881409,0,0,4.40587,0,0,7.3689065,3,0,0
1342261703,2.1880302,0,0,4.625378,0,0,7.5345836,4,0,0
1342251902,2.1878703,0,0,4.3557663,0,0,7.2105646,5,0,0
1342241116,2.1878538,0,0,3.853888,1,0,6.308594,6,0,0
1342245537,2.1878347,0,0,4.4239235,0,0,7.2540298,0,0,0
1342256644,2.1876113,0,0,3.9326062,5,0,7.504998,49,0,0
1342270313,2.1872795,0,0,3.9961748,0,0,6.677838,0,0,0
1342229630,2.1868489,0,0,4.1861396,0,0,7.228245,3,0,0
1342229495,2.1865375,0,0,4.2573485,0,0,7.3964696,12,0,0
1342230791,2.186258,1,0,4.268341,0,0,7.4506836,24,0,0
1342223231,2.1848412,0,0,3.9194112,1,0,7.206781,35,0,0
1342229494,2.1828413,0,0,3.77629,0,0,6.6768317,4,0,0
1342261687,2.1816375,0,0,4.060062,0,0,6.935499,1,0,0
1342241103,2.1813512,0,0,3.7942572,0,0,6.8188734,2,0,0
1342256704,2.181191,1,0,3.5736587,2,0,6.474021,1,0,0
1342213489,2.1808827,0,0,4.900802,0,0,8.271703,4,0,0
1342210539,2.180744,0,0,4.5991745,0,0,7.773451,9,0,0
1342234898,2.1792557,0,0,4.086541,0,0,6.8183885,16,0,0
1342255073,2.179121,0,0,4.3054876,1,0,7.7811866,10,0,0
1342213493,2.1790056,0,0,4.24718,0,0,7.005414,0,0,0
1342206217,2.1789796,0,0,4.651409,0,0,7.226257,0,0,0
1342265377,2.1789272,9,0,3.8419359,13,0,5.919525,22,0,0
1342239877,2.1780217,0,0,4.072857,0,0,6.869218,2,0,0
1342230752,2.1772041,0,0,4.373811,2,0,6.808558,1,0,0
1342230753,2.1771975,0,0,4.291661,0,0,6.817115,10,0,0
1342261673,2.1767564,0,0,4.3635774,0,0,7.5970583,4,0,0
1342188588,2.1766744,0,0,4.1490006,0,0,6.966576,84,0,0
1342201325,2.1760247,0,0,4.613633,0,0,7.6759253,4,0,0
1342234870,2.1750264,0,0,3.4819424,0,0,6.2598085,5,0,0
1342258348,2.1749592,0,0,4.0738816,2,0,6.5387125,53,0,0
1342261683,2.1749494,0,0,3.819176,0,0,6.3147945,7,0,0
1342236230,2.17437,0,0,3.7679837,0,0,6.8946595,5,0,0
1342247230,2.1743162,0,0,3.9641263,1,0,6.4984074,3,0,0
1342256895,2.174199,0,0,3.2770317,0,0,6.020451,3,0,0
1342247235,2.1734567,2,0,4.0523562,2,0,6.501502,20,0,0
1342200218,2.1734004,0,0,4.109158,14,0,6.54799,68,0,0
1342255110,2.1731508,0,0,3.9716823,0,0,6.41861,17,0,0
1342200211,2.1729803,0,0,4.149634,0,0,6.793104,22,0,0
1342237541,2.1729062,0,0,4.4047956,0,0,7.488814,13,0,0
1342256655,2.1728647,0,0,4.3846173,0,0,6.774882,0,0,0
1342255157,2.1726205,0,0,4.276495,1,0,6.870853,6,0,0
1342256836,2.1712573,0,0,4.0401707,1,0,6.5828657,12,0,0
1342240110,2.1710696,0,0,3.9603474,0,0,6.83337,38,0,0
1342261517,2.1705945,1,0,3.7845125,0,0,7.19287,20,0,0
1342230766,2.1705382,3,0,4.6455674,0,0,7.4351397,9,0,0
1342258417,2.170095,0,0,3.7692964,2,0,6.4409113,2,0,0
1342261611,2.1699853,1,0,4.2541184,2,0,7.083647,6,0,0
1342255159,2.1695254,0,0,4.4424505,11,0,7.0876327,61,0,0
1342255025,2.1692212,0,0,3.6270666,0,0,6.6965938,24,0,0
1342256638,2.1690774,0,0,3.822892,0,0,6.3837547,9,0,0
1342226987,2.1689425,1,0,4.155357,2,0,7.156481,3,0,0
1342197318,2.1687634,0,0,4.5301523,22,0,8.115144,232,0,0
1342236216,2.1684344,0,0,3.337886,0,0,5.755859,0,0,0
1342234891,2.1683738,0,0,3.8860588,0,0,6.8358116,5,0,0
1342196661,2.16829,0,0,4.1223054,0,0,6.7562175,23,0,0
1342189441,2.167813,0,0,4.1171904,32,0,6.706101,149,0,0
1342229617,2.1674988,0,0,3.8497322,0,0,6.6223154,20,0,0
1342245544,2.1672359,0,0,4.1134367,0,0,7.1526227,9,0,0
1342236231,2.167226,2,0,4.0058246,0,0,6.5890756,2,0,0
1342256701,2.1671166,0,0,3.5748901,0,0,6.134989,5,0,0
1342249243,2.1670802,3,0,4.3061557,6,0,7.2523456,95,0,0
1342270309,2.1669903,0,0,3.9295228,0,0,6.6748857,6,0,0
1342266646,2.1664166,1,0,4.278961,2,0,6.9843593,0,0,0
1342188180,2.1663702,0,0,4.6144032,0,0,7.121457,7,0,0
1342259381,2.166302,0,0,4.610627,0,0,7.866575,32,0,0
1342251905,2.166258,0,0,4.48539,0,0,7.37658,20,0,0
1342191178,2.1661406,0,0,4.674523,0,0,7.508545,1,0,0
1342258356,2.165921,0,0,4.475332,0,0,7.2802286,0,0,0
1342229547,2.1638987,0,0,3.6332798,0,0,6.3672404,1,0,0
1342201264,2.1635914,0,0,4.5846314,0,0,7.433015,0,0,0
1342261684,2.163314,0,0,3.760516,0,0,6.482882,3,0,0
1342234910,2.1623902,0,0,3.8841588,0,0,6.8690195,26,0,0
1342230814,2.162239,0,0,4.052336,0,0,7.272924,4,0,0
1342255184,2.1621668,0,0,3.7399259,1,0,6.23346,2,0,0
1342201243,2.1620896,0,0,4.585421,5,0,8.093992,65,0,0
1342261608,2.1616864,0,0,4.1385474,0,0,6.4941263,0,0,0
1342230816,2.161483,0,0,4.035539,2,0,7.658509,5,0,0
1342261530,2.1614401,1,0,4.1917543,0,0,7.2892904,3,0,0
1342270259,2.1612306,0,0,4.2802916,0,0,7.1100307,7,0,0
1342258420,2.1609247,0,0,3.648631,0,0,6.3668747,18,0,0
1342229471,2.1602361,0,0,4.0907936,1,0,6.573688,2,0,0
1342222839,2.159185,0,0,3.4970338,2,0,6.2988434,84,0,0
1342223211,2.1591706,0,0,4.3640785,0,0,6.882169,0,0,0
1342226646,2.1588914,0,0,4.2083087,0,0,7.1546197,14,0,0
1342240082,2.158234,0,0,3.7751427,0,0,6.1435513,12,0,0
1342232720,2.1581495,0,0,3.9484918,2,0,5.9887557,3,0,0
1342245570,2.157969,1,0,3.7814808,0,0,6.284214,12,0,0
1342201321,2.157346,0,0,4.510862,0,0,7.5395327,58,0,0
1342199323,2.1572402,0,0,4.228399,1,0,6.6867237,28,0,0
1342213461,2.1570656,0,0,4.144967,0,0,6.783969,0,0,0
1342240313,2.1567202,0,0,4.5836477,0,0,7.824509,0,0,0
1342204963,2.1567113,0,0,4.4028,2,0,6.859244,11,0,0
1342253418,2.1560652,1,0,3.712876,0,0,6.619364,9,0,0
1342261539,2.1560528,0,0,4.0295677,2,0,6.9263797,0,0,0
1342234776,2.1560187,0,0,3.7314267,0,0,6.782883,7,0,0
1342200119,2.1547203,0,0,4.1331825,0,0,6.681537,18,0,0
1342234913,2.1535664,0,0,3.3663125,0,0,6.2436,2,0,0
1342239859,2.152545,0,0,4.463351,0,0,7.3653197,0,0,0
1342245529,2.152494,0,0,4.1084385,0,0,7.1295724,4,0,0
1342222892,2.1516452,0,0,4.7959137,0,0,7.9394417,0,0,0
1342255090,2.1507423,0,0,3.9444938,0,0,7.1576443,6,0,0
1342229559,2.1501718,0,0,4.6623816,0,0,8.015872,16,0,0
1342230807,2.1500165,2,0,3.9077177,0,0,6.410673,7,0,0
1342237522,2.1499794,0,0,3.7959,0,0,6.598763,25,0,0
1342263848,2.1491044,0,0,4.4984536,1,0,7.688076,19,0,0
1342212419,2.1490023,0,0,4.620767,0,0,7.888915,7,0,0
1342229147,2.1487722,1,0,3.94704,1,0,6.662608,9,0,0
1342245574,2.1487322,0,0,4.177899,0,0,6.925909,33,0,0
1342234788,2.148263,0,0,3.5203938,1,0,6.249649,2,0,0
1342261653,2.147763,0,0,3.883196,2,0,6.518816,3,0,0
1342241111,2.147393,1,0,3.747816,0,0,6.435608,10,0,0
1342234706,2.1462748,0,0,3.5612643,2,0,5.8035626,2,0,0
1342255189,2.145957,0,0,3.7429268,0,0,6.1959343,0,0,0
1342236154,2.145577,0,0,3.9286375,0,0,6.996406,6,0,0
1342237514,2.1453598,0,0,3.8556461,0,0,6.8945866,4,0,0
1342261694,2.1452918,0,0,4.078491,0,0,6.880086,8,0,0
1342234849,2.1451902,2,0,4.184108,0,0,7.388349,3,0,0
1342258371,2.1446254,0,0,4.475333,0,0,7.187772,4,0,0
1342259438,2.1426864,0,0,3.6935914,1,0,6.2233877,3,0,0
1342261550,2.1415627,0,0,3.504042,0,0,5.599464,1,0,0
1342229549,2.1399024,0,0,4.071468,1,0,6.7183256,1,0,0
1342214562,2.1395295,0,0,4.7980685,0,0,7.6043754,0,0,0
1342256693,2.1391087,2,0,3.8643758,1,0,7.399183,10,0,0
1342261646,2.1386847,0,0,3.7727754,4,0,7.098781,9,0,0
1342255123,2.1385236,0,0,3.6860225,0,0,6.118063,9,0,0
1342234823,2.1383226,0,0,4.464945,0,0,7.253845,0,0,0
1342234705,2.1380875,0,0,3.987966,0,0,6.6384997,47,0,0
1342198869,2.1379795,0,0,4.2928324,0,0,7.311979,108,0,0
1342201148,2.1374834,0,0,4.610912,20,0,8.347573,92,0,0
1342261606,2.1364298,0,0,4.2940955,2,0,6.821599,6,0,0
1342227697,2.136327,0,0,3.8216155,1,0,6.337884,5,0,0
1342187170,2.1361754,4,0,4.0485334,35,0,6.8221416,345,0,0
1342258387,2.1358,0,0,3.6251864,0,0,6.4893317,2,0,0
1342223234,2.1357882,0,0,4.3075967,5,0,6.375395,11,0,0
1342222671,2.1356366,0,0,3.8924127,0,0,6.3583655,0,0,0
1342261701,2.1354105,0,0,4.441756,1,0,7.237513,30,0,0
1342261532,2.1352153,0,0,3.9940734,0,0,6.897775,1,0,0
1342261607,2.1341712,1,0,3.863509,0,0,7.0090456,8,0,0
1342234789,2.1338649,0,0,3.9155648,0,0,6.52565,2,0,0
1342220836,2.13354,0,0,3.9725907,0,0,6.225513,25,0,0
1342270280,2.1331906,0,0,4.2848797,0,0,6.709463,4,0,0
1342188179,2.1328,0,0,4.931093,0,0,8.210289,0,0,0
1342256826,2.1321018,0,0,4.0218263,0,0,6.6356354,4,0,0
1342255187,2.1314912,0,0,3.9930682,1,0,6.5370517,10,0,0
1342234679,2.1314025,0,0,4.402659,3,0,7.241454,2,0,0
1342255198,2.130456,0,0,3.7507641,0,0,6.199992,16,0,0
1342245536,2.1304526,0,0,4.3222227,0,0,7.0441,0,0,0
1342196662,2.129844,0,0,4.0657516,1,0,6.639263,6,0,0
1342256818,2.1293242,0,0,4.0321693,1,0,7.063988,35,0,0
1342210536,2.1282585,0,0,4.2481437,1,0,6.372823,7,0,0
1342234863,2.1280053,0,0,4.420554,0,0,7.0293474,12,0,0
1342231843,2.1276476,0,0,4.42514,0,0,7.1520414,16,0,0
1342229481,2.1275103,0,0,3.758731,0,0,6.172688,0,0,0
1342236228,2.1266704,0,0,3.7085884,0,0,6.7640114,3,0,0
1342219976,2.1261241,0,0,4.329583,0,0,7.4115543,3,0,0
1342259463,2.1260018,0,0,3.6084065,1,0,6.4494514,24,0,0
1342199309,2.1251366,0,0,4.537091,5,0,7.5858107,137,0,0
1342234727,2.1247714,0,0,3.7702696,0,0,6.625273,25,0,0
1342240070,2.1246533,0,0,3.268337,0,0,5.876425,6,0,0
1342248478,2.1243796,0,0,4.1117377,4,0,6.8515964,65,0,0
1342241088,2.123655,0,0,4.342528,1,0,7.2769938,5,0,0
1342259442,2.1234777,0,0,4.117536,0,0,6.614614,7,0,0
1342240048,2.1229632,0,0,4.237679,0,0,6.6052413,0,0,0
1342197310,2.1228077,0,0,4.3768725,2,0,7.1352806,51,0,0
1342229488,2.1225202,0,0,3.7153606,0,0,6.340057,2,0,0
1342246596,2.1219678,0,0,3.6150267,0,0,6.2882643,2,0,0
1342247882,2.1218688,0,0,3.5761633,6,0,5.8624225,56,0,0
1342239878,2.1214967,0,0,3.959544,0,0,6.7673383,13,0,0
1342256823,2.1212747,0,0,3.6536121,1,0,6.397092,1,0,0
1342255153,2.1203384,1,0,4.3241477,0,0,7.2327404,6,0,0
1342230782,2.1202495,0,0,4.061481,0,0,7.40498,34,0,0
1342232705,2.119903,0,0,3.3118355,0,0,6.0159607,16,0,0
1342258382,2.1197326,1,0,3.7560651,2,0,6.2608156,2,0,0
1342230859,2.1195295,0,0,3.311788,0,0,5.8900356,2,0,0
1342230760,2.1193683,0,0,4.0011053,0,0,6.544465,3,0,0
1342203078,2.1193132,1,0,4.377066,22,0,7.5151916,123,0,0
1342270281,2.119287,0,0,4.1059904,0,0,6.9147525,9,0,0
1342202199,2.119063,0,0,4.521608,0,0,7.427909,0,0,0
1342234881,2.1188126,0,0,3.8531501,0,0,6.605815,7,0,0
1342268333,2.118564,0,0,3.9424012,1,0,6.7718296,8,0,0
1342234741,2.1172657,1,0,3.8509452,1,0,5.9829564,7,0,0
1342245521,2.1159132,0,0,4.036648,0,0,6.7306848,1,0,0
1342261521,2.1158953,0,0,3.991826,1,0,7.051552,4,0,0
1342259387,2.1157663,0,0,4.2379894,1,0,7.015191,0,0,0
1342210501,2.1156821,0,0,3.8694859,0,0,6.662425,78,0,0
1342256852,2.115669,0,0,4.294615,0,0,6.8615823,0,0,0
1342261710,2.1153262,0,0,4.0492725,0,0,6.747498,0,0,0
1342247962,2.1151736,0,0,4.1236444,0,0,6.771393,7,0,0
1342261680,2.115095,0,0,4.629135,0,0,7.9578075,24,0,0
1342259437,2.1148944,0,0,3.5488648,1,0,6.17477,8,0,0
1342236133,2.1146533,0,0,4.069994,0,0,6.2904606,0,0,0
1342247238,2.1143801,0,0,3.774199,0,0,6.6896706,4,0,0
1342249242,2.1141675,1,0,4.274569,4,0,7.156474,91,0,0
1342239882,2.1141024,0,0,3.6549354,0,0,6.5889053,4,0,0
1342230764,2.1141007,0,0,4.0023313,0,0,6.4443073,1,0,0
1342234866,2.1138084,0,0,4.0377216,0,0,6.639211,0,0,0
1342234904,2.113277,0,0,3.4624896,0,0,5.896772,10,0,0
1342223235,2.113199,0,0,3.3539522,0,0,5.7819896,7,0,0
1342261604,2.113196,0,0,4.132429,0,0,6.4677343,1,0,0
1342259403,2.1128154,0,0,3.8703315,0,0,6.539009,5,0,0
1342234888,2.1125438,0,0,3.7720006,0,0,6.1859145,2,0,0
1342211364,2.111857,0,0,4.612128,2,0,7.6418695,5,0,0
1342212370,2.111407,0,0,3.7737076,0,0,6.699261,5,0,0
1342258423,2.111261,0,0,3.867098,0,0,6.4064856,4,0,0
1342265380,2.1111906,0,0,4.371607,0,0,7.3561225,18,0,0
1342261642,2.1104574,0,0,3.4598117,1,0,5.944816,1,0,0
1342259464,2.1103833,2,0,3.511265,0,0,5.7688394,14,0,0
1342234850,2.1100967,0,0,3.9835682,5,0,6.6107607,21,0,0
1342229603,2.1100535,0,0,3.7899418,0,0,6.4808373,9,0,0
1342200214,2.1099036,0,0,4.039742,13,0,6.8159437,84,0,0
1342256649,2.1098611,0,0,4.483536,0,0,6.8285356,27,0,0
1342229239,2.1093261,0,0,4.1844406,2,0,6.583542,4,0,0
1342270337,2.1082268,0,0,4.3976703,0,0,7.165971,0,0,0
1342261651,2.1081545,0,0,3.695373,0,0,6.1552234,5,0,0
1342230762,2.1068993,0,0,3.9118161,0,0,6.332504,0,0,0
1342263808,2.1068456,0,0,4.5221663,0,0,7.4132705,2,0,0
1342229589,2.1065652,0,0,4.2822366,0,0,7.031625,2,0,0
1342236220,2.105857,0,0,3.530109,0,0,6.112122,4,0,0
1342247961,2.1058455,1,0,3.8010795,3,0,6.0842667,0,0,0
1342213492,2.1056361,0,0,4.6170187,0,0,7.4530225,0,0,0
1342191175,2.1046636,1,0,2.9027712,2,0,4.9207635,24,0,0
1342201215,2.1046312,0,0,4.400546,0,0,7.095044,0,0,0
1342241124,2.1043532,0,0,4.53967,0,0,7.0595145,2,0,0
1342259412,2.102825,0,0,4.498389,0,0,7.4077425,2,0,0
1342230808,2.1024475,0,0,4.1562834,0,0,6.8534894,3,0,0
1342201256,2.1023755,0,0,4.3521423,0,0,7.414953,0,0,0
1342203577,2.102053,0,0,4.3669057,0,0,6.923647,2,0,0
1342213197,2.101965,0,0,4.5925827,0,0,7.443495,0,0,0
1342229555,2.1015885,0,0,4.051063,2,0,6.538975,4,0,0
1342261494,2.1008968,0,0,4.6245656,0,0,7.7812066,94,0,0
1342199310,2.1007051,0,0,3.9347584,10,0,7.4174685,223,0,0
1342222840,2.1003454,2,0,3.73986,7,0,6.1112795,254,0,0
1342195959,2.098886,0,0,4.0250416,11,0,6.5862885,173,0,0
